ID,Time,Value_0,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_20,Value_21,Value_22,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_30,Value_31,Value_32,Value_33,Value_34,Value_35,Value_36,Value_37,Value_38,Value_39,Value_40,Value_41,Value_42,Value_43,Value_44,Mask_0,Mask_1,Mask_2,Mask_3,Mask_4,Mask_5,Mask_6,Mask_7,Mask_8,Mask_9,Mask_10,Mask_11,Mask_12,Mask_13,Mask_14,Mask_15,Mask_16,Mask_17,Mask_18,Mask_19,Mask_20,Mask_21,Mask_22,Mask_23,Mask_24,Mask_25,Mask_26,Mask_27,Mask_28,Mask_29,Mask_30,Mask_31,Mask_32,Mask_33,Mask_34,Mask_35,Mask_36,Mask_37,Mask_38,Mask_39,Mask_40,Mask_41,Mask_42,Mask_43,Mask_44
78,1948,80155.0,1725.2858836005241,8.01318826358572,7.1714,2.6916953677419353,0.16999232540291634,10.748084823470123,0.02294,0.060287,0.052022,0.636,0.94402,0.0,4.5,0.19670217554388597,0.508038,0.461974,310.0,0,0,0,0.369902,0.002451,0.00554,0.364362,0.17359789575273982,0.4750979244709015,0.0,0.04500000178813934,0.03359999880194664,1.0,0.0,1.5140912532806396,0.0,0.0,0.4623231589794159,0.008735948242247105,0.0,0.0,0.0,0.04500000178813934,0.012774779461324215,0.0,0.0,0.03930000215768814,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
79,1949,81971.0,1799.825877444462,8.147033420826396,7.5746,3.485983064516129,0.16503703703703704,14.175367909017927,0.123165,0.284455,0.169843,0.698,1.106566,0.0,5.52,0.18882518518518515,0.758612,0.699448,595.0,0,0,0,0.673878,0.005139,0.011326,0.662552,0.24498273408095236,1.1306854486465454,0.0,0.0551999993622303,0.03519999980926514,1.0,0.0,0.4112086594104767,0.0,0.0,1.1100000143051147,0.009803533554077148,0.0,0.0,0.0,0.0551999993622303,0.020685456693172455,0.0,0.0,0.04519999772310257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
80,1950,83805.0,1920.7207207207207,8.961923378929976,8.3701,4.076792638709677,0.1758297441094502,13.201987299821722,0.2023,0.3482,0.298,0.802,1.328339,0.0,5.5,0.1403615404104383,0.716793,0.633295,425.0,0,0,0,0.966147,0.011143,0.018601,0.947546,0.2866202866612484,-0.278197318315506,0.0,0.054999999701976776,0.03519999980926514,1.0,0.0,0.16995872557163239,0.0,0.0,-0.3173190951347351,0.049919337034225464,0.0,0.0,0.0,0.054999999701976776,0.03407897800207138,0.0,0.0,0.045099999755620956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
81,1951,85164.0,2125.6085093759507,10.025012644883425,9.2992,5.623019793548386,0.19011756061719323,15.574089747139322,0.14355,0.718,0.488,1.057,1.753416,0.0,5.5,0.11856410727406316,0.895483,0.749838,435.0,0,0,0,1.48501,0.016785,0.020027,1.46498,0.3716681225132133,0.42148053646087646,0.0,0.054999999701976776,0.03999999910593033,1.0,0.0,0.29672738909721375,0.0,0.0,0.268462210893631,0.10554278641939163,0.0,0.0,0.0,0.054999999701976776,0.13387703895568848,0.0,0.0,0.04749999940395355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
82,1952,86459.0,2336.4246820965195,10.92232467890206,10.7856,6.421439025806451,0.2055653852340357,16.35115785547458,0.09296,0.7304,0.4582,1.287,2.303626,0.0,5.5,0.13199393262015008,1.078805,0.873942,415.0,0,0,0,2.07856,0.02465,0.029493,2.04906,0.5298735273847637,0.8101934790611267,0.0,0.054999999701976776,0.03999999910593033,1.0,0.0,0.42566484212875366,0.0,0.0,0.6315068602561951,0.08470000326633453,0.0,0.0,0.0,0.054999999701976776,0.13818863034248352,0.0,0.0,0.04749999940395355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
83,1953,87655.0,2474.3436961037883,11.390005162490514,12.0232,7.246713238709677,0.22149372862029645,17.42269471510126,-0.089175,0.867,0.4589,1.459,2.649706,0.0,5.5,0.12064266477675406,1.21902,1.017164,435.0,0,0,0,2.6092,0.033652,0.046515,2.56268,0.9091946580046358,0.5697740912437439,0.0,0.054999999701976776,0.03999999910593033,1.0,0.0,0.715870201587677,0.0,0.0,0.45591938495635986,0.06710000336170197,0.0,0.0,0.0,0.054999999701976776,0.09769219905138016,0.0,0.0,0.04749999940395355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
84,1954,88754.0,2581.8698745064607,11.947053984995671,12.4763,8.053395541935483,0.21751955880466847,18.543311592148346,-0.022048,0.8638,0.5865,1.737,2.811572,0.0,6.32,0.11910828757502234,1.18506,1.040761,424.0,0,0,0,2.8228,0.038133,0.048184,2.77461,1.1661108962519036,-0.07893805205821991,0.0,0.06320000439882278,0.03999999910593033,1.0,0.0,0.2825741469860077,0.0,0.0,-0.15513263642787933,0.08100000023841858,0.0,0.0,0.0,0.06319999694824219,0.06843425333499908,0.0,0.0,0.051600001752376556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
85,1955,89815.0,2770.7491371714273,12.895063371369606,13.3152,8.87866975483871,0.19811540251279666,18.322457190372035,0.091027,0.8897,0.7238,2.0258,3.79831666666667,0.0,6.32,0.12296153711952919,1.126387,1.018169,401.0,0,0,0,3.07276,0.041188,0.051492,3.02127,1.3228894691035684,0.21122434735298157,0.0,0.06320000439882278,0.03999999910593033,1.0,0.0,0.13444700837135315,0.0,0.0,0.12525597214698792,0.0714000016450882,0.0,0.0,0.0,0.06319999694824219,0.08034327626228333,0.0,0.0,0.051600001752376556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
86,1956,90766.0,2947.8701055396045,13.57102806944026,14.3621,10.025170851612902,0.23593653410261695,18.40425721940603,-0.013668,1.1627,0.9002,2.2761,4.55174166666667,0.0,6.34,0.10367735315152835,1.232514,1.069205,402.0,0,0,0,3.91743,0.06426,0.076395,3.84104,1.514360313315927,0.4645882844924927,0.0,0.06340000033378601,0.03999999910593033,1.0,0.0,0.1447361409664154,0.0,0.0,0.3603275716304779,0.06050000339746475,0.0,0.0,0.0,0.06340000033378601,0.08229982107877731,0.0,0.0,0.05169999971985817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
87,1957,91563.0,3135.873352523834,14.468340103458894,15.4072,11.438155987096772,0.2662091385226657,18.976830931771776,-0.248,1.5431,1.0289,2.3822,5.44204166666667,11.7742,6.32,0.0876961524208928,1.399858,1.187676,400.0,0,0,0,4.89185,0.08636,0.091864,4.79998,1.9060052219321149,0.1763453483581543,0.0,0.06320000439882278,0.11774200201034546,1.0,0.0,0.2586241066455841,0.0,0.0,0.09676699340343475,0.0681999996304512,0.0,0.0,0.0,0.06319999694824219,0.07479950785636902,0.0,0.0,0.09047099947929382,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
88,1958,92389.0,3288.895321608994,15.252853120376171,16.2585,11.896756425806451,0.2551658274005904,18.895034687148097,0.103615,1.0919,1.0342,2.6706,6.310325,9.68833,6.32,0.09079416805261246,1.453747,1.331562,391.0,0,0,0,5.66761,0.09719,0.105789,5.56182,2.3498694516971277,0.1252676546573639,0.0,0.06320000439882278,0.09688329696655273,1.0,0.0,0.23287391662597656,0.0,0.0,0.05102663114666939,0.061500001698732376,0.0,0.0,0.0,0.06319999694824219,0.06463813781738281,0.0,0.0,0.08004164695739746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
89,1959,93297.0,3553.935736498597,16.41080553030733,17.4465,13.358287103225805,0.2655996288564138,19.058630960805772,0.145122,1.2958,1.2443,3.1595,7.57036666666667,8.35333,6.32,0.0901611858674534,1.597213,1.49504,402.0,1,0,0,6.64959,0.123799,0.13559,6.514,2.9068755439512617,0.5374970436096191,0.0,0.06320000439882278,0.08353330194950104,1.0,0.0,0.23703864216804504,0.0,0.0,0.4601547122001648,0.04130000248551369,0.0,0.0,0.0,0.06319999694824219,0.060304392129182816,0.0,0.0,0.07336665689945221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
90,1960,94092.0,3986.4328857788614,18.150170521032997,19.2154,16.0097,0.3032258064516129,19.794800946829188,0.05434,1.6168,1.4597,3.8276,9.129208333333331,8.4,6.43,0.0803498075608791,1.961025,1.743148,380.0,1,0,0,8.01171,0.162876,0.171442,7.84027,3.5683202785030455,0.3631729781627655,0.2880185544490814,0.06430000066757202,0.08399999886751175,0.0,0.0,0.2275429368019104,0.06047562509775162,0.04926558956503868,0.2895747721195221,0.03669999912381172,0.0,0.0,0.0,0.06430000066757202,0.04732739180326462,0.2970903813838959,0.31879356503486633,0.07414999604225159,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
91,1961,94943.0,4426.284224205285,20.172673485751144,21.0323,19.3365,0.33333333333333337,20.858155911347314,-0.366286,2.0917,1.5248,4.5865,11.14125,8.29083,6.43,0.0606295238661828,2.515932,2.063468,373.0,1,0,0,9.57422,0.211414,0.19085,9.38337,4.917319408181027,0.2045900523662567,0.4376527667045593,0.06430000066757202,0.08290830254554749,0.0,0.0,0.3780490458011627,0.05960371345281601,0.04325224459171295,0.1515151560306549,0.033907946199178696,0.0,0.0,0.0,0.06430000066757202,0.039045512676239014,0.3312748670578003,0.3498169183731079,0.07360415160655975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
92,1962,95832.0,4776.516828341152,21.78099255955023,22.4355,21.9427,0.3242009132420091,22.248699638770468,-0.019128,2.0291,1.7698,5.5417,13.175741666666699,8.8375,6.43,0.05735480634875139,2.947623,2.556617,398.5,1,0,0,12.339,0.306403,0.296571,12.0424,6.222802436901654,-0.020123757421970367,0.31451883912086487,0.06430000066757202,0.08837500214576721,0.0,0.0,0.26548609137535095,0.04903273656964302,0.03874616697430611,-0.07127879559993744,0.040388550609350204,0.0,0.0,0.0,0.06430000066757202,0.037509702146053314,0.1798631250858307,0.1863754689693451,0.07633750140666962,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
93,1963,96812.0,5128.644256070067,23.40392988832293,24.1824,25.1132,0.3147410358565737,23.96643212909865,-0.29718,2.4249,1.9628,7.0298,16.3292333333333,7.54417,6.43,0.045163066271169644,3.231214,3.044292,381.0,1,0,0,15.6815,0.46317,0.402883,15.2786,7.188859878154917,0.10704467445611954,0.20165547728538513,0.06430000066757202,0.07544170320034027,0.0,0.0,0.15524522960186005,0.04641024023294449,0.040173497051000595,0.05706532299518585,0.04102247208356857,0.0,0.0,0.0,0.06430000066757202,0.043363433331251144,0.16560134291648865,0.17042677104473114,0.06987085193395615,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
94,1964,97826.0,5667.690457819473,25.89152144744981,26.4585,29.5413,0.3186440677966102,24.866194604369415,-0.1824,2.8575,2.4023,7.9529,19.4036833333333,10.0242,6.8919999999999995,0.044382378773474736,3.446769,3.310969,380.0,1,0,0,18.1054,0.625051,0.491655,17.6138,8.181026979982594,-0.08891943842172623,0.1883924901485443,0.06892000138759613,0.1002419963479042,0.0,0.0,0.13801492750644684,0.05037756264209747,0.0442679263651371,-0.13669753074645996,0.05045781657099724,0.0,0.0,0.0,0.06892000138759613,0.04356035590171814,0.10879799723625183,0.11000674217939377,0.08458100259304047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
95,1965,98883.0,5933.747612090928,27.11862546069586,27.6545,32.866,0.29787234042553196,26.502127065663604,0.359752,2.941,3.0424,9.4264,22.6102416666667,6.9675,7.354,0.05232810015015414,3.5355,3.723017,386.0,1,0,0,20.8248,0.790629,0.577855,20.2469,9.39947780678851,0.004955881740897894,0.20333804190158844,0.07354000210762024,0.06967499852180481,0.0,0.0,0.14893601834774017,0.05440201982855797,0.04734991118311882,-0.04748574271798134,0.052919790148735046,0.0,0.0,0.0,0.07354000210762024,0.05040685459971428,0.1442898064851761,0.1483599990606308,0.07160750031471252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
96,1966,99790.0,6505.531579279223,29.75488778317141,30.2421,38.17,0.3036649214659686,27.892670793086758,0.481536,3.4281,3.5195,10.7071,26.5742666666667,5.84,6.86,0.06706165662020862,3.9337,4.459196,384.0,1,0,0,23.9396,1.06606,0.788279,23.1513,9.921671018276761,0.25859126448631287,0.11280117928981781,0.07102128118276596,0.058400001376867294,0.0,0.0,0.055555202066898346,0.057245977222919464,0.05423304811120033,0.208546444773674,0.039971545338630676,0.0,0.0,0.0,0.06859999895095825,0.04830746725201607,0.1435590535402298,0.14887797832489014,0.06471063941717148,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
97,1967,100825.0,7152.293622713407,32.77360927300626,33.2063,44.7305,0.319910514541387,28.9560295420152,-0.07334,4.1986,3.7591,12.0664,29.794675,6.39,6.9125,0.08221281332489332,4.7383,5.113035,386.0,1,0,0,27.845,1.42114,1.04185,26.8032,10.966057441253263,0.056218501180410385,0.16762487590312958,0.06371820718050003,0.06390000134706497,0.0,0.0,0.10526756197214127,0.06235731765627861,0.05641829967498779,0.010717779397964478,0.04341302067041397,0.0,0.0,0.0,0.06912499666213989,0.04387831315398216,0.13914009928703308,0.14516431093215942,0.0638091042637825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
98,1968,101961.0,7983.313409311386,36.88631534781681,35.9921,52.9749,0.33207547169811324,30.510165758685716,0.390904,4.6755,4.6697,14.0697,34.441925,7.88,7.03333,0.08709909549201958,5.6483,5.937082,373.0,1,0,0,32.1697,1.82168,1.4488,30.7209,12.793733681462141,0.13842448592185974,0.22845712304115295,0.06582039594650269,0.07880000025033951,0.0,0.0,0.16665907204151154,0.06179804354906082,0.052970096468925476,0.08948399871587753,0.04275211691856384,0.0,0.0,0.0,0.07033330202102661,0.04657774791121483,0.1996571123600006,0.2094510793685913,0.0723101943731308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
99,1969,103172.0,8874.088897385178,40.718475337814596,39.0245,62.2289,0.34405144694533757,32.1460982199799,0.796744,5.4083,5.7564,16.9777,40.38219166666671,7.7,7.09083,0.11963314653542653,6.6663,6.917838,376.0,1,0,0,37.792,2.49271,2.08816,35.7038,15.317667536988685,0.3406941294670105,0.25816622376441956,0.06623998284339905,0.07699999958276749,0.0,0.0,0.19728459417819977,0.06088161841034889,0.05084974691271782,0.29198893904685974,0.033222977072000504,0.0,0.0,0.0,0.07090830057859421,0.04292371869087219,0.2596321403980255,0.27746865153312683,0.07161998748779297,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
100,1970,104345.0,9713.95143300291,44.61595093514129,41.7168,73.3449,0.3547066848567531,34.6000006963315,0.7562000000000001,6.7973,6.9543,19.9132,47.76495,8.28417,7.18833,0.10951000000000001,8.0462,8.187697,380.0,1,0,0,44.3743,3.23253,2.78597,41.5884,18.711923411662315,0.09357983618974686,0.2811599373817444,0.06650999188423157,0.08284170180559158,0.0,0.0,0.22158679366111755,0.05957315117120743,0.04876702278852463,0.07877348363399506,0.03401004523038864,0.0,0.0,0.0,0.07188329845666885,0.03668913617730141,0.2343340814113617,0.24820929765701294,0.07467584311962128,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
101,1971,105697.0,10040.324215724026,46.134279616620546,43.574,80.7013,0.3420074349442379,36.7000002573399,1.827058,6.9098,8.3927,25.9058,57.534225,6.4141699999999995,7.27667,0.121373,8.6517,9.561131,314.799999998,1,0,0,55.1878,4.63625,3.68462,51.5032,22.01914708442124,0.12732847034931183,0.22951263189315796,0.06760000437498093,0.06414169818162918,0.0,0.0,0.17674313485622406,0.0527694970369339,0.04484368488192558,0.08830670267343521,0.034149304032325745,0.0,0.0,0.0,0.07276669889688492,0.03716491535305977,0.19880713522434235,0.2098420113325119,0.06587085127830505,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
102,1972,107188.0,10733.599560840017,49.365121316923585,46.9493,92.3944,0.3409090909090909,38.39999900091568,2.0030224,7.2289,8.8061,31.6612,72.807375,4.72283,6.695,0.16058499999999998,10.5373,11.932172,301.999999999,1,1,0,69.2735,7.80011,5.83992,63.4336,25.239338555265444,0.6118003726005554,0.1947592794895172,0.0875796228647232,0.04722829908132553,0.0,0.0,0.14624576270580292,0.04851352423429489,0.04232384264469147,0.5616092085838318,0.02231016382575035,0.0,0.0,0.0,0.0669500008225441,0.03483975678682327,0.2970431447029114,0.3179951310157776,0.06740395724773407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
103,1973,108707.0,11433.802064833166,52.92005284025865,50.796,112.4981,0.3651785714285714,42.80000042385395,-0.0364351,10.4044,10.0314,37.8653,89.34458333333329,7.16075,7.2625,0.157251,14.430399999999999,14.778303,279.999999999,1,0,0,80.8077,10.9421,8.41789,72.3899,32.550043516100956,0.30897682905197144,0.3355713188648224,-0.001894754939712584,0.07160750031471252,0.0,0.0,0.2896554172039032,0.04591590538620949,0.03560323640704155,0.277488112449646,0.01984977535903454,0.0,0.0,0.0,0.07262499630451202,0.02535785175859928,0.30644044280052185,0.33044764399528503,0.03485637158155441,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
104,1974,110162.0,11144.520200748892,51.251705613057275,49.7985,134.2438,0.3485074626865672,53.30000201330628,-1.4208143999999998,18.0665,16.2203,42.3756,99.987875,12.5391,9.26083,0.16538599999999998,16.741400000000002,19.099793,300.949999999,1,0,0,89.7017,12.9875,9.83534,79.8663,40.992167101827675,-0.12447168678045273,0.29762840270996094,0.05651911348104477,0.12539100646972656,0.0,0.0,0.2593609690666199,0.03826742246747017,0.03038638085126877,-0.14697538316249847,0.024302633479237556,0.0,0.0,0.0,0.09260830283164978,0.020730745047330856,0.2250751554965973,0.2369512915611267,0.09095506370067596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
105,1975,111573.0,11343.781059229359,52.00895195580391,51.2461,148.3271,0.325,59.600000696331485,-0.20750880000000005,17.1755,16.572,47.0207,113.081475,10.6713,9.2,0.209106,15.618,20.860879,305.149999999,1,0,0,100.322,15.6212,12.2093,88.1128,39.338555265448214,0.05088333785533905,-0.007020134478807449,0.07995752990245819,0.10671299695968628,0.0,0.0,-0.040339380502700806,0.033319246023893356,0.03471982106566429,0.012158310040831566,0.022654766216874123,0.0,0.0,0.0,0.09200000017881393,0.022930210456252098,0.01176426000893116,0.0023235951084643602,0.09333526343107224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
106,1976,112775.0,11668.967903931694,53.69025862890388,52.3732,166.5733,0.31077844311377245,65.20000078715734,1.0873267999999998,19.2292,19.9296,52.9926,130.162775,6.977,8.71833,0.267006,18.0233,24.467612,292.799999998,1,0,0,112.448,18.6531,15.1942,97.2541,39.94778067885117,0.14641252160072327,0.053712934255599976,0.08122211694717407,0.06977000087499619,0.0,0.0,0.015486061573028564,0.03822687268257141,0.0376439169049263,0.1261138767004013,0.018025396391749382,0.0,0.0,0.0,0.08718329668045044,0.02029864862561226,0.07100989669561386,0.070334792137146,0.07549606263637543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
